"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Tue Mar 05 16:04:08 GMT 2024","Tue Mar 05 16:04:08 GMT 2024","0","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","Domain suggestion is visible when a recognized domain is entered: <domain> {""domain_with_typo"":""htmail.com"",""domain_suggestion"":""hotmail.com""} @id(TC-10) @smoke","Domain suggestion is visible when a recognized domain is entered: <domain> {""domain_with_typo"":""htmail.com"",""domain_suggestion"":""hotmail.com""} @id(TC-10) @smoke",""
"skipped","Tue Mar 05 16:04:08 GMT 2024","Tue Mar 05 16:04:08 GMT 2024","0","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","Email field validation - invalid case: max email length + 1  @id(TC-6) @regression","Email field validation - invalid case: max email length + 1  @id(TC-6) @regression",""
"skipped","Tue Mar 05 16:04:08 GMT 2024","Tue Mar 05 16:04:08 GMT 2024","0","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","Validation error disappears when the input field is cleared @id(TC-8) @regression","Validation error disappears when the input field is cleared @id(TC-8) @regression",""
"skipped","Tue Mar 05 16:04:08 GMT 2024","Tue Mar 05 16:04:08 GMT 2024","0","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","Domain suggestion is not visible when an unrecognized domain is entered @id(TC-9) @regression","Domain suggestion is not visible when an unrecognized domain is entered @id(TC-9) @regression",""
"skipped","Tue Mar 05 16:04:08 GMT 2024","Tue Mar 05 16:04:08 GMT 2024","0","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","Email field validation - invalid case: not verified domain  @id(TC-6) @regression","Email field validation - invalid case: not verified domain  @id(TC-6) @regression",""
"skipped","Tue Mar 05 16:04:08 GMT 2024","Tue Mar 05 16:04:08 GMT 2024","0","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","Domain suggestion is visible when a recognized domain is entered: <domain> {""domain_with_typo"":""ahoo.com"",""domain_suggestion"":""yahoo.com""} @id(TC-10) @smoke","Domain suggestion is visible when a recognized domain is entered: <domain> {""domain_with_typo"":""ahoo.com"",""domain_suggestion"":""yahoo.com""} @id(TC-10) @smoke",""
"skipped","Tue Mar 05 16:04:08 GMT 2024","Tue Mar 05 16:04:08 GMT 2024","0","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","Email field validation - invalid case: email without domain extension  @id(TC-6) @regression","Email field validation - invalid case: email without domain extension  @id(TC-6) @regression",""
"skipped","Tue Mar 05 16:04:08 GMT 2024","Tue Mar 05 16:04:08 GMT 2024","0","","Create navigation header for Home page @jira(ISG-1) @epic(Navigation)","","Create navigation header for Home page @jira(ISG-1) @epic(Navigation)","Sign in button navigates to the Login page  @id(TC-3) @smoke","Sign in button navigates to the Login page  @id(TC-3) @smoke",""
"skipped","Tue Mar 05 16:04:08 GMT 2024","Tue Mar 05 16:04:08 GMT 2024","0","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","Domain suggestion is visible when a recognized domain is entered: <domain> {""domain_with_typo"":""fmail.com"",""domain_suggestion"":""gmail.com""} @id(TC-10) @smoke","Domain suggestion is visible when a recognized domain is entered: <domain> {""domain_with_typo"":""fmail.com"",""domain_suggestion"":""gmail.com""} @id(TC-10) @smoke",""
"skipped","Tue Mar 05 16:04:08 GMT 2024","Tue Mar 05 16:04:08 GMT 2024","0","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","Continue button is disabled by default @id(TC-5) @smoke","Continue button is disabled by default @id(TC-5) @smoke",""
"skipped","Tue Mar 05 16:04:08 GMT 2024","Tue Mar 05 16:04:08 GMT 2024","0","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","Email field validation - invalid case: email is already taken  @id(TC-6) @regression","Email field validation - invalid case: email is already taken  @id(TC-6) @regression",""
"skipped","Tue Mar 05 16:04:08 GMT 2024","Tue Mar 05 16:04:08 GMT 2024","0","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","Email field validation - valid case @id(TC-7) @regression","Email field validation - valid case @id(TC-7) @regression",""
"skipped","Tue Mar 05 16:04:08 GMT 2024","Tue Mar 05 16:04:08 GMT 2024","0","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","Email field validation - invalid case: simple string value  @id(TC-6) @regression","Email field validation - invalid case: simple string value  @id(TC-6) @regression",""
"failed","Tue Mar 05 16:04:08 GMT 2024","Tue Mar 05 16:04:08 GMT 2024","0","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","BeforeSuite of suite Add Email field to Sign up page @jira(ISG-2) @epic(Authentication) failed.","BeforeSuite of suite Add Email field to Sign up page @jira(ISG-2) @epic(Authentication) failed.",""
"skipped","Tue Mar 05 16:04:08 GMT 2024","Tue Mar 05 16:04:08 GMT 2024","0","","Create navigation header for Home page @jira(ISG-1) @epic(Navigation)","","Create navigation header for Home page @jira(ISG-1) @epic(Navigation)","Sign in and Sign up buttons visibility @id(TC-2) @smoke","Sign in and Sign up buttons visibility @id(TC-2) @smoke",""
"failed","Tue Mar 05 16:04:08 GMT 2024","Tue Mar 05 16:04:08 GMT 2024","0","","Create navigation header for Home page @jira(ISG-1) @epic(Navigation)","","Create navigation header for Home page @jira(ISG-1) @epic(Navigation)","BeforeSuite of suite Create navigation header for Home page @jira(ISG-1) @epic(Navigation) failed.","BeforeSuite of suite Create navigation header for Home page @jira(ISG-1) @epic(Navigation) failed.",""
"skipped","Tue Mar 05 16:04:08 GMT 2024","Tue Mar 05 16:04:08 GMT 2024","0","","Create navigation header for Home page @jira(ISG-1) @epic(Navigation)","","Create navigation header for Home page @jira(ISG-1) @epic(Navigation)","Sign up button navigates to the Sign up page  @id(TC-3) @smoke","Sign up button navigates to the Sign up page  @id(TC-3) @smoke",""
