"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Feb 25 20:27:01 GMT 2023","Sat Feb 25 20:27:05 GMT 2023","3938","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","Domain suggestion is not visible when an unrecognized domain is entered @id(TC-9) @regression","Domain suggestion is not visible when an unrecognized domain is entered @id(TC-9) @regression",""
"passed","Sat Feb 25 20:27:09 GMT 2023","Sat Feb 25 20:27:13 GMT 2023","4164","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","Domain suggestion is visible when a recognized domain is entered: <domain> {""domain_with_typo"":""ahoo.com"",""domain_suggestion"":""yahoo.com""} @id(TC-10) @smoke","Domain suggestion is visible when a recognized domain is entered: <domain> {""domain_with_typo"":""ahoo.com"",""domain_suggestion"":""yahoo.com""} @id(TC-10) @smoke",""
"passed","Sat Feb 25 20:26:53 GMT 2023","Sat Feb 25 20:26:57 GMT 2023","4166","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","Email field validation - valid case @id(TC-7) @regression","Email field validation - valid case @id(TC-7) @regression",""
"passed","Sat Feb 25 20:26:49 GMT 2023","Sat Feb 25 20:26:53 GMT 2023","3990","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","Email field validation - invalid case: <case> {""case"":""email is already taken"",""email"":""test@gmail.com"",""validation_error"":""Email is invalid or already taken""} @id(TC-6) @regression","Email field validation - invalid case: <case> {""case"":""email is already taken"",""email"":""test@gmail.com"",""validation_error"":""Email is invalid or already taken""} @id(TC-6) @regression",""
"passed","Sat Feb 25 20:27:13 GMT 2023","Sat Feb 25 20:27:17 GMT 2023","4155","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","Domain suggestion is visible when a recognized domain is entered: <domain> {""domain_with_typo"":""htmail.com"",""domain_suggestion"":""hotmail.com""} @id(TC-10) @smoke","Domain suggestion is visible when a recognized domain is entered: <domain> {""domain_with_typo"":""htmail.com"",""domain_suggestion"":""hotmail.com""} @id(TC-10) @smoke",""
"passed","Sat Feb 25 20:26:43 GMT 2023","Sat Feb 25 20:26:49 GMT 2023","5273","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","Email field validation - invalid case: <case> {""case"":""max email length + 1"",""email"":""101_characters_looooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooong_email@testemail.com"",""validation_error"":""Email is invalid or already taken""} @id(TC-6) @regression","Email field validation - invalid case: <case> {""case"":""max email length + 1"",""email"":""101_characters_looooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooong_email@testemail.com"",""validation_error"":""Email is invalid or already taken""} @id(TC-6) @regression",""
"passed","Sat Feb 25 20:26:57 GMT 2023","Sat Feb 25 20:27:01 GMT 2023","4243","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","Validation error disappears when the input field is cleared @id(TC-8) @regression","Validation error disappears when the input field is cleared @id(TC-8) @regression",""
"passed","Sat Feb 25 20:26:26 GMT 2023","Sat Feb 25 20:26:30 GMT 2023","3799","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","Continue button is disabled by default @id(TC-5) @smoke","Continue button is disabled by default @id(TC-5) @smoke",""
"passed","Sat Feb 25 20:26:39 GMT 2023","Sat Feb 25 20:26:43 GMT 2023","4040","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","Email field validation - invalid case: <case> {""case"":""not verified domain"",""email"":""invalid@test.com"",""validation_error"":""Email domain could not be verified""} @id(TC-6) @regression","Email field validation - invalid case: <case> {""case"":""not verified domain"",""email"":""invalid@test.com"",""validation_error"":""Email domain could not be verified""} @id(TC-6) @regression",""
"passed","Sat Feb 25 20:26:30 GMT 2023","Sat Feb 25 20:26:35 GMT 2023","4395","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","Email field validation - invalid case: <case> {""case"":""simple string value"",""email"":""simple_text"",""validation_error"":""Email is invalid or already taken""} @id(TC-6) @regression","Email field validation - invalid case: <case> {""case"":""simple string value"",""email"":""simple_text"",""validation_error"":""Email is invalid or already taken""} @id(TC-6) @regression",""
"passed","Sat Feb 25 20:26:23 GMT 2023","Sat Feb 25 20:26:26 GMT 2023","3629","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","Sign up page elements visibility @id(TC-4) @smoke","Sign up page elements visibility @id(TC-4) @smoke",""
"passed","Sat Feb 25 20:26:35 GMT 2023","Sat Feb 25 20:26:39 GMT 2023","4511","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","Email field validation - invalid case: <case> {""case"":""email without domain extension"",""email"":""invalid@email"",""validation_error"":""Email is invalid or already taken""} @id(TC-6) @regression","Email field validation - invalid case: <case> {""case"":""email without domain extension"",""email"":""invalid@email"",""validation_error"":""Email is invalid or already taken""} @id(TC-6) @regression",""
"passed","Sat Feb 25 20:27:05 GMT 2023","Sat Feb 25 20:27:09 GMT 2023","4156","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","","Add Email field to Sign up page @jira(ISG-2) @epic(Authentication)","Domain suggestion is visible when a recognized domain is entered: <domain> {""domain_with_typo"":""fmail.com"",""domain_suggestion"":""gmail.com""} @id(TC-10) @smoke","Domain suggestion is visible when a recognized domain is entered: <domain> {""domain_with_typo"":""fmail.com"",""domain_suggestion"":""gmail.com""} @id(TC-10) @smoke",""
"passed","Sat Feb 25 20:27:23 GMT 2023","Sat Feb 25 20:27:25 GMT 2023","2614","","Create navigation header for Home page @jira(ISG-1) @epic(Navigation)","","Create navigation header for Home page @jira(ISG-1) @epic(Navigation)","<navigation_element> navigates to the <navigated_to> page {""navigation_element"":""Sign up button"",""navigated_to"":""Sign up""} @id(TC-3) @smoke","<navigation_element> navigates to the <navigated_to> page {""navigation_element"":""Sign up button"",""navigated_to"":""Sign up""} @id(TC-3) @smoke",""
"passed","Sat Feb 25 20:27:20 GMT 2023","Sat Feb 25 20:27:23 GMT 2023","2797","","Create navigation header for Home page @jira(ISG-1) @epic(Navigation)","","Create navigation header for Home page @jira(ISG-1) @epic(Navigation)","<navigation_element> navigates to the <navigated_to> page {""navigation_element"":""Sign in button"",""navigated_to"":""Login""} @id(TC-3) @smoke","<navigation_element> navigates to the <navigated_to> page {""navigation_element"":""Sign in button"",""navigated_to"":""Login""} @id(TC-3) @smoke",""
"passed","Sat Feb 25 20:27:19 GMT 2023","Sat Feb 25 20:27:20 GMT 2023","1204","","Create navigation header for Home page @jira(ISG-1) @epic(Navigation)","","Create navigation header for Home page @jira(ISG-1) @epic(Navigation)","Sign in and Sign up buttons visibility @id(TC-2) @smoke","Sign in and Sign up buttons visibility @id(TC-2) @smoke",""
"passed","Sat Feb 25 20:27:17 GMT 2023","Sat Feb 25 20:27:19 GMT 2023","1123","","Create navigation header for Home page @jira(ISG-1) @epic(Navigation)","","Create navigation header for Home page @jira(ISG-1) @epic(Navigation)","Header menu items visibility @id(TC-1) @smoke","Header menu items visibility @id(TC-1) @smoke",""
